FID,Join_Count,TARGET_FID,OBJECTID,ID,TYPE,STATUS,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,OWNER,VOLTAGE,VOLT_CLASS,INFERRED,SUB_1,SUB_2,SHAPE__Len,ORIG_FID,Latitude,Longitude,STATE,ZONE,CWA,NAME,STATE_ZONE,TIME_ZONE,FE_AREA,LON,LAT
1330,1,1330,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.1819543,-120.9033586,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1331,1,1331,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.18097396,-120.9059094,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1332,1,1332,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.18006976,-120.9080034,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1333,1,1333,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.17960339,-120.9092026,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1334,1,1334,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.1782233,-120.9127052,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1335,1,1335,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.17709068,-120.9156176,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1336,1,1336,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.17633877,-120.9175593,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1337,1,1337,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.17403545,-120.9233461,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1338,1,1338,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.17298849,-120.9260397,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1339,1,1339,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.17149419,-120.9298563,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1340,1,1340,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.17007603,-120.933435,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1341,1,1341,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.1689434,-120.9363475,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1342,1,1342,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.16776319,-120.9392695,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1343,1,1343,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.16662105,-120.94222,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1344,1,1344,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.16615468,-120.9434573,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1345,1,1345,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.16561216,-120.9453609,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1346,1,1346,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.16390846,-120.9511382,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1347,1,1347,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.16161466,-120.9550691,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1348,1,1348,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.1607295,-120.9571725,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1349,1,1349,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.15903533,-120.9614365,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1350,1,1350,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.15711272,-120.9663097,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1351,1,1351,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.15482844,-120.972087,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1352,1,1352,64824,302067,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,California Energy Commission http://www.energy.ca.gov/maps/,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,DRUM,RIO OSO,92723.56774,29,39.15443917,-120.9730719,CA,267,STO,Northern Motherlode From 1000 to 3000 Ft. From Yuba To Amador Counties,CA267,P,cc,-120.9341,38.9246
1353,1,1353,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.36840805,-122.2693177,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1354,1,1354,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.36912679,-122.2691173,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1355,1,1355,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.36910299,-122.2679276,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1356,1,1356,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.36834157,-122.2661906,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1357,1,1357,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.36766342,-122.2646082,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1358,1,1358,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.36763962,-122.2628355,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1359,1,1359,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.35922823,-122.2627642,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1360,1,1360,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.35038853,-122.2627166,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1361,1,1361,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.33902661,-122.2626809,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1362,1,1362,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.32791452,-122.2625976,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1363,1,1363,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.31689762,-122.2625262,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1364,1,1364,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.30647558,-122.2625024,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1365,1,1365,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.29795711,-122.2624429,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1366,1,1366,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.28943864,-122.2623953,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1367,1,1367,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.2812057,-122.262324,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1368,1,1368,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.27048623,-122.2622883,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1369,1,1369,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.26388323,-122.2622526,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1370,1,1370,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.2573754,-122.2622288,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1371,1,1371,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.250869,-122.262078,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1372,1,1372,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.24221823,-122.2620979,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1373,1,1373,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.23581748,-122.2620622,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1374,1,1374,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.2273466,-122.2620265,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1375,1,1375,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.22089826,-122.2619908,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1376,1,1376,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.21666282,-122.2619313,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1377,1,1377,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.21027397,-122.2619313,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1378,1,1378,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.20389701,-122.2618838,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
1379,1,1379,64894,302136,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,Western Electricity Coordinating Council https://www.wecc.biz/Reliability/YEAR%202014%20OC%20MAP-1.pdf,2017-01-01T00:00:00.000Z,IMAGERY/OTHER,2017-01-01T00:00:00.000Z,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,147692.3348,30,39.19541424,-122.2618719,CA,216,STO,Central Sacramento Valley including Glenn/Colusa/Yuba/Northern Sutter/Butte County Below 1000 Ft,CA216,P,cc,-121.971,39.3666
